app_name,score,label,processed_content
MB Bank,5,Positive,truy cập đúng tên trang mình vay thành công 6tr7 nha các bạn yêu tệ tệ về tất cả dịch vụ kể cả chăm sóc khách hàng toàn là hệ thống nói chuyện chứ không phải nhân viên để mình hỏi những thắc mắc gọi tổng đài mà gườm gà thủ tục quá mất phí liên lạc của khách hàng
MB Bank,4,Positive,tiện lợi nhanh chóng
MB Bank,3,Neutral,bình thường
MB Bank,5,Positive,quá tuyệt vời và ăn toàn
MB Bank,1,Negative,chậm
MB Bank,1,Negative,quá nhiều thông báo quảng cáo rất phiền
MB Bank,1,Negative,phần mềm cùi rất nhiều phiên bản lỗi kyc phải gọi hỗ trợ cskh để khắc phục
MB Bank,1,Negative,bảo hiểm rơi vỡ chữ nhỏ apps này giống phần mềm bên thứ 3 tìm cách quảng cáo nhiều nhất có thể và lấy tiền từ tài khoản của bạn
MB Bank,5,Positive,ứng dụng tốt
MB Bank,5,Positive,ngân hàng hoạt động nhanh
MB Bank,5,Positive,rất tốt
MB Bank,5,Positive,ngân hàng năm sao mỗi tội không có tiền
MB Bank,1,Negative,mẹ nâng cấp cái gì dell thấy cập nhật zô thì không được vcc
MB Bank,5,Positive,tôi bị khuyết tật không nói được mà mbbank bắt yêu cầu đọc dãy số mới cho đăng ký mã pin giao dịch là sao
MB Bank,5,Positive,chuyển tiền rất nhanh
MB Bank,5,Positive,khá tốt
MB Bank,5,Positive,thanh khoản nhanh
MB Bank,1,Negative,chậm cực kì khách hàng biết do đth mình hay do ứng dụng khách hàng xác thực được digital mã otp cứ vào ứng dụng thì nó lại tự kick mình ra
MB Bank,5,Positive,dùng tốt
MB Bank,5,Positive,nhanh chóng hiệu quả
MB Bank,5,Positive,rất tot
MB Bank,5,Positive,rất nhanh tiện đỡ mất thời gian đi ra ngân hàng
MB Bank,2,Negative,có ai bị như tui không chuyển khoản mà còn bắt mất phí bảo vệ mất tiền mới cho chuyển không
MB Bank,1,Negative,toii không vào được tài khoẳng của toi đc😭
MB Bank,1,Negative,chậm af
MB Bank,5,Positive,ứng dụng rất tốt dễ sử dụng
MB Bank,1,Negative,thiết kế mã qr có như không vậy thay đổi xong lưu thì không được sửa dùm cái
MB Bank,1,Negative,ứng dụng chán lắm các fen à
MB Bank,5,Positive,tốt đẹp
MB Bank,5,Positive,ứng dụng bank đầu tiên của mình đánh giá hay tiện dễ sử dụng
MB Bank,4,Positive,tôi toàn bị lỗi xác minh cd với đki
MB Bank,1,Negative,quảng cáo phát rồ cưỡng ép thay đổi mật khẩu thay vì khuyến cáo đề nghị 5 lần 7 lượt đăng ký khuôn mặt không xong còn chẳng biết lỗi ở đâu như hạch
MB Bank,5,Positive,tôi rất hai lòng
MB Bank,5,Positive,dịch vụ tuyệt vời
MB Bank,5,Positive,được gbh
MB Bank,5,Positive,hay lắm
MB Bank,5,Positive,rất thích tính năng quản lý tài khoản và hạn mức trên ứng dụng việc thích hợp thanh toán hóa đơn nạp tiền điện thoại và quét qr vô cùng tiện lợi cho cuộc sống hàng ngày ứng dụng cập nhật tính năng mới liên tục việc theo dõi biến động số dư và lịch sử giao dịch rất rõ ràng chi tiết giúp mình quản lý chi tiêu tốt hơn
MB Bank,5,Positive,tiện lợi mọi lúc mọi nơi an toàn khi giao dịch nhanh gọn uy tín
MB Bank,1,Negative,không thông báo tăng phí thường niên thẻ im im mà trừ tiền tưởng không ai để ý à rối nói mở thẻ được miễn phí 1 nam cũng không có luôn
MB Bank,5,Positive,nhanh không bị lôi
MB Bank,1,Negative,nhận tiền không thấy thông báo
MB Bank,1,Negative,không chuyển khoản được
MB Bank,4,Positive,dùng cũng tốt nhma có điều hơi nặng máy dễ chậm thôi
MB Bank,5,Positive,vua là thiện cảm ơn inkosi yinhle ngiyabonga
MB Bank,5,Positive,sử dụng mượt mà nhiều tính năng phù hợp với mọi người thanh toán nhanh gọn dễ dàng sử dụng
MB Bank,5,Positive,toost
MB Bank,5,Positive,uy tín chất lượng
MB Bank,3,Neutral,đáng tin không
MB Bank,1,Negative,quảng cáo trên và trong ứng dụng rất phiền nên tiền lương về rảnh là chuyển hết sang ngân hàng khác giao dịch cho mát con mắt
MB Bank,1,Negative,ứng dụng ngân hàng mà vào toàn những thứ không cần thiết điện thoại tầm trung mà ứng dụng khá chậm quét mã qr phải chờ mấy phút mới quét được dùng mb lâu rồi giờ đổi qua ngân hàng khác cũng khó mà dùng thì rất khó chịu
MB Bank,5,Positive,tốt lắm luôn
MB Bank,1,Negative,ứng dụng khó dùng lịch sử giao dịch thông dụng mà dùng là truy vấn dốt rồi muốn xem được toàn bộ giao dịch không được mà giới hạn 30 ngày chán quá
MB Bank,5,Positive,rất nhiệt tình đã tin dùng từ lâu
MB Bank,5,Positive,xuất sắc
MB Bank,1,Negative,chuyen khoang không thanh cong ma vẫn trừ tiền goi tổng đài thì bảo ra quầy ra quầy thì bảo gọi tổng đài rồi 4 5 tháng nay mất tiền luôn ngân hàng mà làm ăn kiểu đó thì chết rồi
MB Bank,5,Positive,dịch vụ tốt
MB Bank,1,Negative,chụp căn cước công dân bao lần không được cứ báo lỗi mặc dù chụp lại cả mớ lần rồi
MB Bank,5,Positive,qua tốt
MB Bank,1,Negative,muốn xóa tài khoản tại nhà mà không được
MB Bank,5,Positive,số tốt
MB Bank,1,Negative,tải đi tải lại rồi vẫn không vào được ngân hàng bị qq gì vậy
MB Bank,5,Positive,sao tôi vào chuyển tiền không được vậy
MB Bank,5,Positive,nhanh chóng tiện lợi tốt
MB Bank,5,Positive,ứng dụng dùng tốt giao diện hiện đại rất phù hợp với gen z
MB Bank,5,Positive,tốt
MB Bank,5,Positive,tải về trải nghiệm
MB Bank,3,Neutral,vào chậm điên
MB Bank,1,Negative,hay lỗi rất cả l luôn ấy
MB Bank,1,Negative,ứng dụng củ l gì vậy tiền trong tài khoản mất hết không thông báo cũng không tra ra được số dư biến động
MB Bank,1,Negative,ứng dụng chậm quá
MB Bank,5,Positive,tốt mã tàu
MB Bank,1,Negative,quảng cáo vô tội vạ
MB Bank,1,Negative,quá chậm quay quá nhiều rất mất thời gian
MB Bank,5,Positive,rất tốt cho 5 sao
MB Bank,5,Positive,trải nghiệm tốt
MB Bank,1,Negative,dùng ứng dụng không dùng thẻ cứng hôm nay bị trừ 132k phí duy trì thẻ ức chế thật không có 1 thông báo nào để người dùng biết ai cũng vậy thì thu 1 đống tiền mất nửa ngày công của người ta ăn trên mồ hồi xương máu người khác khốn thật
MB Bank,5,Positive,ứng dụng nhiều tiện ích thanh toán linh hoạt nhiều người dùng tin cậy ngân hàng bảo mật rất tốt cho người dùng
MB Bank,1,Negative,ứng dụng lõ đăng nhập đúng mình xg vào không được bảo mật chắc quá đến nỗi nhập đúng mình với xác minh khuôn mặt xg cũng không xg nữa ứng dụng lõ
MB Bank,1,Negative,tệ tệ về tất cả dịch vụ kể cả chăm sóc khách hàng toàn là hệ thống nói chuyện chứ không phải nhân viên để mình hỏi những thắc mắc gọi tổng đài mà gườm gà thủ tục quá mất phí liên lạc của khách hàng
MB Bank,1,Negative,ứng dụng quá nhiều quảng cáo tệ
MB Bank,5,Positive,ứng dụng tốt dễ sử dụng nhân viên tổng đài rất là dễ thương nhiệt tình hổ trợ tận tình khách hàng xứng đáng 5 sao
MB Bank,5,Positive,dùng ngon
MB Bank,5,Positive,tiệm lợi nhanh chóng
MB Bank,1,Negative,nếu không ai nghe thì đừng mở phòng hỗ trợ khách hàng làm gì gọi hotline lúc giờ hành chính cũng không ai thèm nghe dịch vụ cơ bản thế không ổn thì mong chờ gì ở dịch vụ khác
MB Bank,2,Negative,thi thoảng sẽ lỗi không thanh toán được không phải mình tôi bị mà tất cả mọi người
MB Bank,5,Positive,chuyển nhanh tốt
MB Bank,5,Positive,tốt nhé dùng dễ dàng nhanh lẹ
MB Bank,1,Negative,giải quyết sự cố quá lâu bảo trì toàn ngay cái giờ đang sử dụng mà không thông báo dịch vụ ổn nhưng nghĩ cái cảnh cứ đang giao dịch mà báo đang bảo trì hệ thống là thấy khó chịu rồi thông báo trước cho khách hàng khó khăn đến vậy sao 1 sao vì bạn xứng đáng
MB Bank,1,Negative,ứng dụng bảo trì không báo 1 tiếng gì ra mua đồ ngại vc còn buổi trưa nữa
MB Bank,3,Neutral,ứng dụng dùng cũng tốt nhưng có đôi lúc báo lỗi không chuyển khoản được
MB Bank,1,Negative,lỗi sau cập nhật
MB Bank,1,Negative,ngân hàng có nhân viên rảnh nhất vn chắc luôn lại bảo trì cứ cần đến là bảo trì thích thì bảo trì chứ chẳng có giải thích hay lí do gì cả tuyệt lắm nha mb bank👎
MB Bank,1,Negative,bảo trì hệ thống liên tục mà giờ giấc không cố định hã ra quét mã thanh toán là báo bảo trì làm chết giỡ nhiều pha không mang theo tiền mặt
MB Bank,1,Negative,áp vô cập nhập miết chuyển từ lát lâu mới vô
MB Bank,1,Negative,cái ứng dụng này bị sao vậy cứ chậm chậm xong kêu không giao dịch được là sao
MB Bank,2,Negative,lỗi ứng dụng nhiều
MB Bank,1,Negative,xuất ngày bảo trì đg đi ăn không chuyển khoản được
MB Bank,1,Negative,bảo trì giữa trưa không chuyển được tiền
MB Bank,1,Negative,ứng dụng lỏ cả tuần nay vô bắt tải mới không chuyển tiền được wifi rõ mạnh lại bảo mạng yếu
MB Bank,1,Negative,cực kỳ tệ cập nhật hết lần này khác tháng cập nhật không biết bao nhiêu lần ứng dụng tồi cứ đến lúc quan trọng cần thanh toán nó lại bắt cập nhật nhiều lúc phải gỡ bỏ cài lại mà vẫn không được sẽ bỏ không dùng ngân hàng này nữa
MB Bank,1,Negative,trừ phí thường niên hết hai trăm mấy chục ngàn hơn một ngày làm của ngta
MB Bank,1,Negative,ngu si tệ hại
MB Bank,5,Positive,ứng dụng tốt đấy mỗi tôi không co tiền để vào
MB Bank,5,Positive,5 xao
MB Bank,5,Positive,dùng rất tốt la nha cả nhà
MB Bank,1,Negative,mọi người cho mình hỏi bên ngân hàng gửi tin nhắn nói thu phí dịch vụ mà mình không đăng kí hay làm thẻ bên ngân hàng này giờ làm sao để mình kiểm tra vậy
MB Bank,5,Positive,hãy hay hay
MB Bank,1,Negative,toàn lỗi
MB Bank,5,Positive,mới dùng ứng dụng mà thấy tốt rồi
MB Bank,4,Positive,ứng dụng không mượt khi chuyển khoản qua ứng dụng zalo
MB Bank,2,Negative,quảng cáo nhiều quá
MB Bank,5,Positive,nv hướng dẫn chi tiet nhiet tịn
MB Bank,5,Positive,tốt nhé các bạn
MB Bank,4,Positive,tôi muốn ẩn số dư của mình trong lúc chuyển khoản
MB Bank,4,Positive,vấn đề hiện tại chỉ là ng dưới 18 ng thì làm được mức 2 ng thì không được thôi
MB Bank,2,Negative,vụ mất tiền mb s hủy vậy ai chỉ e với không chọn thì không chuyển khoản được 🤬
MB Bank,5,Positive,
MB Bank,1,Negative,không cộng số dư dù đã chuyển tiền thành công
MB Bank,1,Negative,vừa đăng ký xong thoát lại vào thì nhập không được mình nhập đúng rồi cứ bảo sai mình 😡
MB Bank,1,Negative,không cho xoá trên ứng dụng để ăn 10k tháng đúng tư bản
MB Bank,4,Positive,phần mềm diễn hoạt chậm hơi đơ máy hay tải quảng cáo giữa các thao tác làm chậm ứng dụng
MB Bank,5,Positive,nhanh mượt
MB Bank,1,Negative,quá chậm dài dòng
MB Bank,1,Negative,người dùng chỉ mở ứng dụng onl chưa có thẻ vật lý vẫn bị trừ phí thường niên trên năm là 220k trong khi đã dừng sài thời gian nay đăng ngập nhận tiền thì 2ngày sau liền bị trừ vậy là bảo ứng dụng onl được miễn phí trọn đời là trọn đời chỗ nào
MB Bank,4,Positive,ứng dụng đang lỗi phần đăng nhập rất khó chịu hãy sửa lại
MB Bank,5,Positive,tiện lợi nhanh chóng mượt
MB Bank,5,Positive,um đạp xe đạp 6 2km tới chi nhánh sửa lỗi giao dịch khá thú dj
MB Bank,2,Negative,ứng dụng chạy chậm quá
MB Bank,1,Negative,tự tiện lấy thông tin cá nhân rồi gọi đòi phát hành thẻ tín dụng trả sau nói không cần mà cứ kì kèo hoài cảm thấy không an toàn khi sử dụng mb bank nửa mặc dù ứng dụng có nhiều ưu đãi từ phí thường niên đến phần trăm gửi tiết kiệm cao hơn ứng dụng khác nhưng chắc mình sẽ rút hết trong kì đáo hạn tới và sẽ không tiếp tục gửi nửa
MB Bank,5,Positive,khá tốt
MB Bank,1,Negative,nhân viên chăm sóc khác hàng không tận tình giao dịch không vô tiên lỗi liên tục
MB Bank,1,Negative,chuyển tiền vào sdt ngkhac mà bị trừ tiền rồi nhưng người tôi không nhận được
MB Bank,1,Negative,mãi không đăng nhập được vào chịu luôn
MB Bank,1,Negative,cho phép em cho 1 nhé vì lúc chuyển tiền rất là chậm và mất thời gian vài hôm lại quảng cáo mấy cái chế độ mới phiền rất ý mà lúc chuyển tiền đang vội rồi mà còn bắt chọn với không chọn nói chung là ghét
MB Bank,5,Positive,tốt lam
MB Bank,5,Positive,ngân hàng tiện lợi nhất ở vn
MB Bank,5,Positive,tốt rất tốt
MB Bank,1,Negative,trải nghiệm vô cùng tệ dùng khó quá luôn suốt ngày mắc ở chỗ dotp này nọ lỗi này lỗi kia khổ
MB Bank,4,Positive,dạo này ổn ổn rồi đó
MB Bank,1,Negative,mệt giao dịch đ gì cũng bị mất trừ không qua giỡn mặt á hả
MB Bank,4,Positive,nhân viên hỗ trợ hơi lâu nhưng nhiệt tình vui lòng mở cách liên kết từ định danh 1 sang định danh 2
MB Bank,5,Positive,tốt hài lòng
MB Bank,4,Positive,👍
MB Bank,5,Positive,ứng dụng này rất là hữu ích cho ai cần🥰🥰🥳🥳
MB Bank,5,Positive,5sao
MB Bank,1,Negative,giao dịch bị lỗi yêu cầu tra soát rất là lâu
MB Bank,5,Positive,làm ưebhook tốt
MB Bank,1,Negative,máy rất mượt nhưng khi vào ứng dụng rất chậm khó chuyển tiền và mất rất nhiêu thời gian nói chung dùng như l
MB Bank,5,Positive,rất tốt nên phát triển mạnh hơn nua
MB Bank,1,Negative,chậm rất
MB Bank,1,Negative,mãi không tạo được
MB Bank,5,Positive,mã lời giới thiệu là mbat 508 877 dành cho ai cần và muốn nhập để sử dụng nhé ứng dụng tốt giao dịch tiện bảo mật cao
MB Bank,1,Negative,chuyển tiền vào sđt trừ tiền rồi mà tiền không vào sđt làm ăn chán
MB Bank,1,Negative,tại bạn tôi đã lấy mất tiền của tiền tôi tôi 0 sao ứng dụng 1
MB Bank,5,Positive,tốt quy tính
MB Bank,5,Positive,vui ve
MB Bank,1,Negative,số mbbank247 gọi mãi không ai tư vấn rất tệ
MB Bank,1,Negative,ngân hàng chậm không vào chuyển tiền được out liên tục
MB Bank,4,Positive,hơi chậm nhưng cũng tốt
MB Bank,1,Negative,tra soát giao dịch tự động thoát
MB Bank,1,Negative,ứng dụng củ chuối gì đây xác nhận sinh trắc học quét cái chip sau thẻ là xong nhưng đây thì không bắt quét thẻ mặt trước quét từ dưới lên trên xong lại lật ngược quét từ trên xuống dưới quá chi lom dom mất thời gian
